,iso_code,year,Type,consumption,electricity,production
30084,ITA,2020,fossil,0.0,159.91,0.0
30085,ITA,2020,fossil_fuel,1331.033,0.0,0.0
30086,ITA,2020,gas,676.252,133.7,39.121
30087,ITA,2020,hydro,117.614,47.55,0.0
30088,ITA,2020,low_carbon,320.361,116.9,0.0
30089,ITA,2020,nuclear,0.0,0.0,0.0
30090,ITA,2020,oil,595.913,12.83,63.076
30091,ITA,2020,other_renewable,80.187,25.65,0.0
30092,ITA,2020,renewables,320.361,116.9,0.0
30093,ITA,2020,solar,61.584,24.94,0.0
30094,ITA,2020,wind,46.325,18.76,0.0
30095,ITA,2021,biofuel,16.382,19.06,0.0
30096,ITA,2021,coal,65.097,14.02,0.0
30097,ITA,2021,fossil,0.0,169.16,0.0
30098,ITA,2021,fossil_fuel,1453.988,0.0,0.0
30099,ITA,2021,gas,723.737,144.01,31.841
30100,ITA,2021,hydro,111.794,45.39,0.0
30101,ITA,2021,low_carbon,319.47,116.33,0.0
30102,ITA,2021,nuclear,0.0,0.0,0.0
30103,ITA,2021,oil,665.154,11.13,57.152
30104,ITA,2021,other_renewable,78.077,24.97,0.0
30105,ITA,2021,renewables,319.47,116.33,0.0
30106,ITA,2021,solar,61.672,25.04,0.0
30107,ITA,2021,wind,51.545,20.93,0.0
30108,ITA,2022,biofuel,16.051,17.61,0.0
30109,ITA,2022,coal,86.419,22.61,0.0
30110,ITA,2022,fossil,0.0,179.71,0.0
30111,ITA,2022,fossil_fuel,1467.793,0.0,0.0
30112,ITA,2022,gas,651.99,141.47,31.581
30113,ITA,2022,hydro,69.773,28.4,0.0
30114,ITA,2022,low_carbon,278.563,100.46,0.0
30115,ITA,2022,nuclear,0.0,0.0,0.0
30116,ITA,2022,oil,729.385,15.63,52.547
30117,ITA,2022,other_renewable,73.29,23.45,0.0
30118,ITA,2022,renewables,278.563,100.46,0.0
30119,ITA,2022,solar,69.095,28.12,0.0
30120,ITA,2022,wind,50.354,20.49,0.0
30121,ITA,2023,biofuel,15.275,16.01,0.0
30122,ITA,2023,coal,53.603,13.22,0.0
30123,ITA,2023,fossil,0.0,145.03,0.0
30124,ITA,2023,fossil_fuel,1353.621,0.0,0.0
30125,ITA,2023,gas,585.939,119.02,28.463
30126,ITA,2023,hydro,98.823,40.52,0.0
30127,ITA,2023,low_carbon,314.506,116.65,0.0
30128,ITA,2023,nuclear,0.0,0.0,0.0
30129,ITA,2023,oil,714.08,12.79,50.16
30130,ITA,2023,other_renewable,67.843,21.7,0.0
30131,ITA,2023,renewables,314.506,116.65,0.0
30132,ITA,2023,solar,74.905,30.71,0.0
30133,ITA,2023,wind,57.66,23.72,0.0
30134,ITA,2024,biofuel,13.543,15.95,0.0
30135,ITA,2024,coal,27.938,4.64,0.0
30136,ITA,2024,fossil,0.0,134.12,0.0
30137,ITA,2024,fossil_fuel,1329.927,0.0,0.0
30138,ITA,2024,gas,589.258,116.44,28.001
30139,ITA,2024,hydro,134.671,50.78,0.0
30140,ITA,2024,low_carbon,352.047,130.51,0.0
30141,ITA,2024,nuclear,0.0,0.0,0.0
30142,ITA,2024,oil,712.732,13.04,51.815
30143,ITA,2024,other_renewable,61.1,21.55,0.0
30144,ITA,2024,renewables,352.047,130.51,0.0
30145,ITA,2024,solar,88.295,35.81,0.0
30146,ITA,2024,wind,54.438,22.37,0.0
30745,JPN,2001,biofuel,0.0,16.03,0.0
30746,JPN,2001,coal,1137.155,253.91,19.3
30747,JPN,2001,fossil,0.0,664.28,0.0
30748,JPN,2001,fossil_fuel,4990.448,0.0,0.0
30749,JPN,2001,gas,777.284,256.52,31.036
30750,JPN,2001,hydro,225.24,81.54,0.0
30751,JPN,2001,low_carbon,1162.871,418.86,0.0
30752,JPN,2001,nuclear,885.464,320.54,0.0
30753,JPN,2001,oil,3076.01,153.85,8.17
30754,JPN,2001,other_renewable,50.09,16.029,0.0
30755,JPN,2001,renewables,277.407,98.32,0.0
30756,JPN,2001,solar,1.38,0.5,0.0
30757,JPN,2001,wind,0.696,0.25,0.0
30758,JPN,2002,biofuel,0.0,16.94,0.0
30759,JPN,2002,coal,1207.908,264.42,8.26
30760,JPN,2002,fossil,0.0,690.17,0.0
30761,JPN,2002,fossil_fuel,4994.481,0.0,0.0
30762,JPN,2002,gas,760.46,252.76,34.354
30763,JPN,2002,hydro,220.822,80.6,0.0
30764,JPN,2002,low_carbon,1137.774,412.9,0.0
30765,JPN,2002,nuclear,860.982,314.26,0.0
30766,JPN,2002,oil,3026.113,172.99,8.071
30767,JPN,2002,other_renewable,52.935,16.939,0.0
30768,JPN,2002,renewables,276.792,98.64,0.0
30769,JPN,2002,solar,1.903,0.69,0.0
30770,JPN,2002,wind,1.132,0.41,0.0
30771,JPN,2003,biofuel,0.0,17.88,0.0
30772,JPN,2003,coal,1241.259,292.06,8.069
30773,JPN,2003,fossil,0.0,750.38,0.0
30774,JPN,2003,fossil_fuel,5193.62,0.0,0.0
30775,JPN,2003,gas,834.982,273.1,35.431
30776,JPN,2003,hydro,251.967,92.47,0.0
30777,JPN,2003,low_carbon,939.612,342.21,0.0
30778,JPN,2003,nuclear,626.915,230.08,0.0
30779,JPN,2003,oil,3117.379,185.22,8.254
30780,JPN,2003,other_renewable,55.864,17.876,0.0
30781,JPN,2003,renewables,312.698,112.13,0.0
30782,JPN,2003,solar,2.599,0.95,0.0
30783,JPN,2003,wind,2.267,0.83,0.0
30784,JPN,2004,biofuel,0.0,18.05,0.0
30785,JPN,2004,coal,1274.103,295.39,8.073
30786,JPN,2004,fossil,0.0,722.89,0.0
30787,JPN,2004,fossil_fuel,5128.467,0.0,0.0
30788,JPN,2004,gas,806.041,257.86,36.78
30789,JPN,2004,hydro,248.42,91.67,0.0
30790,JPN,2004,low_carbon,1086.889,398.3,0.0
30791,JPN,2004,nuclear,774.703,285.87,0.0
30792,JPN,2004,oil,3048.324,169.64,8.91
30793,JPN,2004,other_renewable,56.417,18.053,0.0
30794,JPN,2004,renewables,312.186,112.43,0.0
30795,JPN,2004,solar,3.446,1.27,0.0
30796,JPN,2004,wind,3.902,1.44,0.0
30797,JPN,2005,biofuel,0.0,21.69,0.0
30798,JPN,2005,coal,1334.814,319.2,6.716
30799,JPN,2005,fossil,0.0,757.24,0.0
30800,JPN,2005,fossil_fuel,5248.729,0.0,0.0
30801,JPN,2005,gas,827.28,253.09,39.49
30802,JPN,2005,hydro,208.499,77.56,0.0
30803,JPN,2005,low_carbon,1073.521,395.83,0.0
30804,JPN,2005,nuclear,787.737,293.04,0.0
30805,JPN,2005,oil,3086.636,184.95,9.716
30806,JPN,2005,other_renewable,67.769,21.686,0.0
30807,JPN,2005,renewables,285.784,102.79,0.0
30808,JPN,2005,solar,4.382,1.63,0.0
30809,JPN,2005,wind,5.134,1.91,0.0
30810,JPN,2006,biofuel,0.043,21.53,0.0
30811,JPN,2006,coal,1312.142,311.34,8.202
30812,JPN,2006,fossil,0.0,745.59,0.0
30813,JPN,2006,fossil_fuel,5173.467,0.0,0.0
30814,JPN,2006,gas,885.503,280.04,43.534
30815,JPN,2006,hydro,237.452,88.81,0.0
30816,JPN,2006,low_carbon,1129.426,418.76,0.0
30817,JPN,2006,nuclear,813.611,304.29,0.0
30818,JPN,2006,oil,2975.822,154.21,9.812
30819,JPN,2006,other_renewable,67.275,21.528,0.0
30820,JPN,2006,renewables,315.815,114.47,0.0
30821,JPN,2006,solar,5.336,2.0,0.0
30822,JPN,2006,wind,5.709,2.13,0.0
30823,JPN,2007,biofuel,0.078,22.2,0.0
30824,JPN,2007,coal,1377.404,317.31,8.585
30825,JPN,2007,fossil,0.0,799.34,0.0
30826,JPN,2007,fossil_fuel,5223.913,0.0,0.0
30827,JPN,2007,gas,953.901,296.85,46.254
30828,JPN,2007,hydro,198.164,74.51,0.0
30829,JPN,2007,low_carbon,1023.093,380.77,0.0
30830,JPN,2007,nuclear,742.044,279.01,0.0
30831,JPN,2007,oil,2892.609,185.18,10.176
30832,JPN,2007,other_renewable,69.369,22.198,0.0
30833,JPN,2007,renewables,281.048,101.76,0.0
30834,JPN,2007,solar,6.15,2.31,0.0
30835,JPN,2007,wind,7.287,2.74,0.0
30836,JPN,2008,biofuel,0.082,21.29,0.0
30837,JPN,2008,coal,1414.781,333.7,7.405
30838,JPN,2008,fossil,0.0,829.98,0.0
30839,JPN,2008,fossil_fuel,5185.779,0.0,0.0
30840,JPN,2008,gas,990.995,324.83,46.041
30841,JPN,2008,hydro,198.323,75.16,0.0
30842,JPN,2008,low_carbon,943.793,353.72,0.0
30843,JPN,2008,nuclear,664.233,251.74,0.0
30844,JPN,2008,oil,2780.003,171.45,10.569
30845,JPN,2008,other_renewable,66.541,21.293,0.0
30846,JPN,2008,renewables,279.56,101.98,0.0
30847,JPN,2008,solar,6.844,2.59,0.0
30848,JPN,2008,wind,7.77,2.94,0.0
30849,JPN,2009,biofuel,0.586,20.33,0.0
30850,JPN,2009,coal,1186.947,312.08,7.724
30851,JPN,2009,fossil,0.0,742.09,0.0
30852,JPN,2009,fossil_fuel,4607.451,0.0,0.0
30853,JPN,2009,gas,924.78,324.72,44.335
30854,JPN,2009,hydro,184.951,70.47,0.0
30855,JPN,2009,low_carbon,986.911,371.93,0.0
30856,JPN,2009,nuclear,720.867,274.65,0.0
30857,JPN,2009,oil,2495.723,105.29,9.765
30858,JPN,2009,other_renewable,63.518,20.326,0.0
30859,JPN,2009,renewables,266.043,97.28,0.0
30860,JPN,2009,solar,7.993,3.05,0.0
30861,JPN,2009,wind,8.996,3.43,0.0
30862,JPN,2010,biofuel,2.24,21.83,0.0
30863,JPN,2010,coal,1352.735,316.85,5.531
30864,JPN,2010,fossil,0.0,745.44,0.0
30865,JPN,2010,fossil_fuel,4866.423,0.0,0.0
30866,JPN,2010,gas,999.367,326.09,40.837
30867,JPN,2010,hydro,230.476,88.5,0.0
30868,JPN,2010,low_carbon,1082.857,410.6,0.0
30869,JPN,2010,nuclear,761.341,292.36,0.0
30870,JPN,2010,oil,2514.321,102.5,9.321
30871,JPN,2010,other_renewable,68.21,21.827,0.0
30872,JPN,2010,renewables,321.517,118.24,0.0
30873,JPN,2010,solar,10.368,3.98,0.0
30874,JPN,2010,wind,10.223,3.93,0.0
30875,JPN,2011,biofuel,2.181,21.11,0.0
30876,JPN,2011,coal,1282.65,285.07,7.669
30877,JPN,2011,fossil,0.0,827.77,0.0
30878,JPN,2011,fossil_fuel,4915.311,0.0,0.0
30879,JPN,2011,gas,1120.252,379.83,40.793
30880,JPN,2011,hydro,213.696,82.49,0.0
30881,JPN,2011,low_carbon,729.565,276.43,0.0
30882,JPN,2011,nuclear,422.091,162.93,0.0
30883,JPN,2011,oil,2512.408,162.87,8.942
30884,JPN,2011,other_renewable,65.954,21.105,0.0
30885,JPN,2011,renewables,307.474,113.5,0.0
30886,JPN,2011,solar,14.091,5.44,0.0
30887,JPN,2011,wind,11.552,4.46,0.0
30888,JPN,2012,biofuel,2.162,22.13,0.0
30889,JPN,2012,coal,1354.199,334.3,7.968
30890,JPN,2012,fossil,0.0,977.56,0.0
30891,JPN,2012,fossil_fuel,5252.055,0.0,0.0
30892,JPN,2012,gas,1232.151,435.49,38.895
30893,JPN,2012,hydro,198.711,77.1,0.0
30894,JPN,2012,low_carbon,347.583,129.32,0.0
30895,JPN,2012,nuclear,46.37,17.99,0.0
30896,JPN,2012,oil,2665.705,207.77,8.621
30897,JPN,2012,other_renewable,69.156,22.13,0.0
30898,JPN,2012,renewables,301.214,111.33,0.0
30899,JPN,2012,solar,19.0,7.37,0.0
30900,JPN,2012,wind,12.184,4.73,0.0
30901,JPN,2013,biofuel,2.565,23.18,0.0
30902,JPN,2013,coal,1409.438,362.55,8.158
30903,JPN,2013,fossil,0.0,952.61,0.0
30904,JPN,2013,fossil_fuel,5197.576,0.0,0.0
30905,JPN,2013,gas,1235.369,423.58,35.525
30906,JPN,2013,hydro,202.894,79.33,0.0
30907,JPN,2013,low_carbon,361.376,135.15,0.0
30908,JPN,2013,nuclear,37.348,14.6,0.0
30909,JPN,2013,oil,2552.77,166.48,8.506
30910,JPN,2013,other_renewable,72.427,23.177,0.0
30911,JPN,2013,renewables,324.029,120.55,0.0
30912,JPN,2013,solar,33.015,12.91,0.0
30913,JPN,2013,wind,13.128,5.13,0.0
30914,JPN,2014,biofuel,3.116,23.63,0.0
30915,JPN,2014,coal,1385.736,355.6,8.862
30916,JPN,2014,fossil,0.0,928.82,0.0
30917,JPN,2014,fossil_fuel,5056.037,0.0,0.0
30918,JPN,2014,gas,1247.521,450.88,33.156
30919,JPN,2014,hydro,207.91,81.71,0.0
30920,JPN,2014,low_carbon,357.539,133.9,0.0
30921,JPN,2014,nuclear,0.0,0.0,0.0
30922,JPN,2014,oil,2422.78,122.34,8.097
30923,JPN,2014,other_renewable,73.837,23.628,0.0
30924,JPN,2014,renewables,357.539,133.9,0.0
30925,JPN,2014,solar,59.919,23.55,0.0
30926,JPN,2014,wind,12.758,5.01,0.0
30927,JPN,2015,biofuel,3.772,28.49,0.0
30928,JPN,2015,coal,1397.981,349.64,7.936
30929,JPN,2015,fossil,0.0,871.58,0.0
30930,JPN,2015,fossil_fuel,4920.431,0.0,0.0
30931,JPN,2015,gas,1187.176,417.5,32.785
30932,JPN,2015,hydro,217.127,85.77,0.0
30933,JPN,2015,low_carbon,422.035,158.54,0.0
30934,JPN,2015,nuclear,11.454,4.52,0.0
30935,JPN,2015,oil,2335.274,104.44,7.778
30936,JPN,2015,other_renewable,89.016,28.485,0.0
30937,JPN,2015,renewables,410.581,154.02,0.0
30938,JPN,2015,solar,87.443,34.54,0.0
30939,JPN,2015,wind,13.222,5.22,0.0
30940,JPN,2016,biofuel,4.614,23.67,0.0
30941,JPN,2016,coal,1395.385,338.59,9.085
30942,JPN,2016,fossil,0.0,894.25,0.0
30943,JPN,2016,fossil_fuel,4828.764,0.0,0.0
30944,JPN,2016,gas,1164.174,458.43,33.77
30945,JPN,2016,hydro,199.562,79.43,0.0
30946,JPN,2016,low_carbon,444.843,169.45,0.0
30947,JPN,2016,nuclear,44.418,17.68,0.0
30948,JPN,2016,oil,2269.204,97.23,6.198
30949,JPN,2016,other_renewable,73.971,23.671,0.0
30950,JPN,2016,renewables,400.425,151.77,0.0
30951,JPN,2016,solar,108.859,43.33,0.0
30952,JPN,2016,wind,13.419,5.34,0.0
30953,JPN,2017,biofuel,4.771,23.8,0.0
30954,JPN,2017,coal,1415.963,363.47,9.411
30955,JPN,2017,fossil,0.0,884.49,0.0
30956,JPN,2017,fossil_fuel,4829.473,0.0,0.0
30957,JPN,2017,gas,1169.865,464.13,0.0
30958,JPN,2017,hydro,198.109,79.24,0.0
30959,JPN,2017,low_carbon,500.609,192.37,0.0
30960,JPN,2017,nuclear,72.684,29.07,0.0
30961,JPN,2017,oil,2243.645,56.89,0.0
30962,JPN,2017,other_renewable,74.39,23.805,0.0
30963,JPN,2017,renewables,427.926,163.3,0.0
30964,JPN,2017,solar,135.102,54.04,0.0
30965,JPN,2017,wind,15.554,6.22,0.0
30966,JPN,2018,biofuel,5.137,25.75,0.0
30967,JPN,2018,coal,1386.597,360.66,6.715
30968,JPN,2018,fossil,0.0,858.48,0.0
30969,JPN,2018,fossil_fuel,4711.592,0.0,0.0
30970,JPN,2018,gas,1157.082,445.61,0.0
30971,JPN,2018,hydro,201.486,81.0,0.0
30972,JPN,2018,low_carbon,579.86,224.45,0.0
30973,JPN,2018,nuclear,122.155,49.11,0.0
30974,JPN,2018,oil,2167.913,52.21,0.0
30975,JPN,2018,other_renewable,80.461,25.748,0.0
30976,JPN,2018,renewables,457.705,175.34,0.0
30977,JPN,2018,solar,152.294,61.22,0.0
30978,JPN,2018,wind,18.327,7.37,0.0
30979,JPN,2019,biofuel,4.781,27.6,0.0
30980,JPN,2019,coal,1362.594,350.77,4.893
30981,JPN,2019,fossil,0.0,805.35,0.0
30982,JPN,2019,fossil_fuel,4556.284,0.0,0.0
30983,JPN,2019,gas,1081.233,416.95,0.0
30984,JPN,2019,hydro,182.969,73.92,0.0
30985,JPN,2019,low_carbon,621.813,242.05,0.0
30986,JPN,2019,nuclear,162.466,65.64,0.0
30987,JPN,2019,oil,2112.457,37.63,0.0
30988,JPN,2019,other_renewable,86.241,27.597,0.0
30989,JPN,2019,renewables,459.348,176.41,0.0
30990,JPN,2019,solar,166.904,67.43,0.0
30991,JPN,2019,wind,18.453,7.46,0.0
30992,JPN,2020,biofuel,5.148,30.37,0.0
30993,JPN,2020,coal,1270.752,340.25,4.981
30994,JPN,2020,fossil,0.0,775.0,0.0
30995,JPN,2020,fossil_fuel,4189.544,0.0,0.0
30996,JPN,2020,gas,1041.275,409.44,0.0
30997,JPN,2020,hydro,193.413,78.33,0.0
30998,JPN,2020,low_carbon,607.86,236.03,0.0
30999,JPN,2020,nuclear,106.172,43.0,0.0
31000,JPN,2020,oil,1877.518,25.31,0.0
31001,JPN,2020,other_renewable,94.916,30.373,0.0
31002,JPN,2020,renewables,501.689,193.03,0.0
31003,JPN,2020,solar,187.459,75.92,0.0
31004,JPN,2020,wind,20.753,8.41,0.0
31005,JPN,2021,biofuel,5.0,34.79,0.0
31006,JPN,2021,coal,1369.467,348.26,4.547
31007,JPN,2021,fossil,0.0,765.31,0.0
31008,JPN,2021,fossil_fuel,4308.351,0.0,0.0
31009,JPN,2021,gas,1027.298,385.78,0.0
31010,JPN,2021,hydro,196.124,79.63,0.0
31011,JPN,2021,low_carbon,691.482,269.36,0.0
31012,JPN,2021,nuclear,150.795,61.22,0.0
31013,JPN,2021,oil,1911.585,31.27,0.0
31014,JPN,2021,other_renewable,108.731,34.794,0.0
31015,JPN,2021,renewables,540.688,208.14,0.0
31016,JPN,2021,solar,207.344,84.18,0.0
31017,JPN,2021,wind,23.488,9.54,0.0
31018,JPN,2022,biofuel,5.042,37.83,0.0
31019,JPN,2022,coal,1365.525,350.99,4.699
31020,JPN,2022,fossil,0.0,775.61,0.0
31021,JPN,2022,fossil_fuel,4286.361,0.0,0.0
31022,JPN,2022,gas,995.358,378.84,0.0
31023,JPN,2022,hydro,183.952,74.87,0.0
31024,JPN,2022,low_carbon,681.316,264.96,0.0
31025,JPN,2022,nuclear,127.209,51.77,0.0
31026,JPN,2022,oil,1925.478,45.78,0.0
31027,JPN,2022,other_renewable,118.218,37.83,0.0
31028,JPN,2022,renewables,554.107,213.19,0.0
31029,JPN,2022,solar,223.761,91.07,0.0
31030,JPN,2022,wind,23.134,9.42,0.0
31031,JPN,2023,biofuel,4.945,42.05,0.0
31032,JPN,2023,coal,1260.111,329.1,4.466
31033,JPN,2023,fossil,0.0,712.25,0.0
31034,JPN,2023,fossil_fuel,4058.882,0.0,0.0
31035,JPN,2023,gas,916.112,347.02,0.0
31036,JPN,2023,hydro,181.783,74.5,0.0
31037,JPN,2023,low_carbon,766.259,301.01,0.0
31038,JPN,2023,nuclear,188.928,77.46,0.0
31039,JPN,2023,oil,1882.66,36.13,0.0
31040,JPN,2023,other_renewable,131.292,42.013,0.0
31041,JPN,2023,renewables,577.331,223.55,0.0
31042,JPN,2023,solar,235.026,96.99,0.0
31043,JPN,2023,wind,24.285,10.01,0.0
31044,JPN,2024,biofuel,5.004,46.49,0.0
31045,JPN,2024,coal,1258.552,325.81,3.652
31046,JPN,2024,fossil,0.0,700.27,0.0
31047,JPN,2024,fossil_fuel,3950.881,0.0,0.0
31048,JPN,2024,gas,909.438,346.59,0.0
31049,JPN,2024,hydro,193.778,78.02,0.0
31050,JPN,2024,low_carbon,811.808,322.03,0.0
31051,JPN,2024,nuclear,207.087,84.91,0.0
31052,JPN,2024,oil,1782.89,27.87,0.0
31053,JPN,2024,other_renewable,141.931,45.418,0.0
31054,JPN,2024,renewables,604.721,237.12,0.0
31055,JPN,2024,solar,235.861,102.02,0.0
31056,JPN,2024,wind,28.146,10.59,0.0
32903,KOR,2001,biofuel,0.0,0.09,0.0
32904,KOR,2001,coal,547.129,127.36,19.976
32905,KOR,2001,fossil,0.0,195.31,0.0
32906,KOR,2001,fossil_fuel,1992.183,0.0,0.0
32907,KOR,2001,gas,217.578,33.67,0.0
32908,KOR,2001,hydro,6.436,2.33,0.0
32909,KOR,2001,low_carbon,316.523,114.57,0.0
32910,KOR,2001,nuclear,309.76,112.13,0.0
32911,KOR,2001,oil,1227.476,34.28,0.0
32912,KOR,2001,other_renewable,0.275,0.088,0.0
32913,KOR,2001,renewables,6.763,2.44,0.0
32914,KOR,2001,solar,0.017,0.01,0.0
32915,KOR,2001,wind,0.035,0.01,0.0
32916,KOR,2002,biofuel,0.0,0.18,0.0
32917,KOR,2002,coal,586.015,137.49,17.365
32918,KOR,2002,fossil,0.0,209.48,0.0
32919,KOR,2002,fossil_fuel,2077.049,0.0,0.0
32920,KOR,2002,gas,241.777,42.93,0.0
32921,KOR,2002,hydro,8.857,3.23,0.0
32922,KOR,2002,low_carbon,335.786,122.53,0.0
32923,KOR,2002,nuclear,326.309,119.1,0.0
32924,KOR,2002,oil,1249.257,29.06,0.0
32925,KOR,2002,other_renewable,0.559,0.179,0.0
32926,KOR,2002,renewables,9.476,3.43,0.0
32927,KOR,2002,solar,0.019,0.01,0.0
32928,KOR,2002,wind,0.041,0.01,0.0
32929,KOR,2003,biofuel,0.0,0.19,0.0
32930,KOR,2003,coal,608.537,139.13,17.26
32931,KOR,2003,fossil,0.0,212.99,0.0
32932,KOR,2003,fossil_fuel,2121.526,0.0,0.0
32933,KOR,2003,gas,253.239,45.51,0.0
32934,KOR,2003,hydro,13.312,4.89,0.0
32935,KOR,2003,low_carbon,367.318,134.78,0.0
32936,KOR,2003,nuclear,353.329,129.67,0.0
32937,KOR,2003,oil,1259.75,28.35,0.0
32938,KOR,2003,other_renewable,0.587,0.188,0.0
32939,KOR,2003,renewables,13.989,5.11,0.0
32940,KOR,2003,solar,0.021,0.01,0.0
32941,KOR,2003,wind,0.068,0.02,0.0
32942,KOR,2004,biofuel,0.0,0.29,0.0
32943,KOR,2004,coal,641.989,143.41,16.7
32944,KOR,2004,fossil,0.0,232.65,0.0
32945,KOR,2004,fossil_fuel,2189.605,0.0,0.0
32946,KOR,2004,gas,296.75,63.18,0.0
32947,KOR,2004,hydro,11.683,4.31,0.0
32948,KOR,2004,low_carbon,366.994,135.37,0.0
32949,KOR,2004,nuclear,354.241,130.71,0.0
32950,KOR,2004,oil,1250.866,26.06,0.0
32951,KOR,2004,other_renewable,0.915,0.293,0.0
32952,KOR,2004,renewables,12.754,4.66,0.0
32953,KOR,2004,solar,0.027,0.01,0.0
32954,KOR,2004,wind,0.129,0.05,0.0
32955,KOR,2005,biofuel,0.0,0.26,0.0
32956,KOR,2005,coal,652.591,150.36,14.821
32957,KOR,2005,fossil,0.0,238.62,0.0
32958,KOR,2005,fossil_fuel,2227.569,0.0,0.0
32959,KOR,2005,gas,317.726,64.49,5.703
32960,KOR,2005,hydro,9.874,3.67,0.0
32961,KOR,2005,low_carbon,405.642,150.85,0.0
32962,KOR,2005,nuclear,394.567,146.78,0.0
32963,KOR,2005,oil,1257.252,23.77,0.0
32964,KOR,2005,other_renewable,0.812,0.26,0.0
32965,KOR,2005,renewables,11.074,4.07,0.0
32966,KOR,2005,solar,0.039,0.01,0.0
32967,KOR,2005,wind,0.349,0.13,0.0
32968,KOR,2006,biofuel,0.5,0.24,0.0
32969,KOR,2006,coal,674.447,153.99,14.779
32970,KOR,2006,fossil,0.0,250.26,0.0
32971,KOR,2006,fossil_fuel,2267.987,0.0,0.0
32972,KOR,2006,gas,334.986,74.84,5.082
32973,KOR,2006,hydro,9.271,3.47,0.0
32974,KOR,2006,low_carbon,408.972,152.73,0.0
32975,KOR,2006,nuclear,397.724,148.75,0.0
32976,KOR,2006,oil,1258.554,21.43,0.0
32977,KOR,2006,other_renewable,0.754,0.241,0.0
32978,KOR,2006,renewables,11.247,3.98,0.0
32979,KOR,2006,solar,0.083,0.03,0.0
32980,KOR,2006,wind,0.639,0.24,0.0
32981,KOR,2007,biofuel,1.105,0.38,0.0
32982,KOR,2007,coal,708.93,170.89,15.607
32983,KOR,2007,fossil,0.0,278.01,0.0
32984,KOR,2007,fossil_fuel,2363.98,0.0,0.0
32985,KOR,2007,gas,362.818,84.4,4.107
32986,KOR,2007,hydro,9.659,3.63,0.0
32987,KOR,2007,low_carbon,393.304,147.4,0.0
32988,KOR,2007,nuclear,380.152,142.94,0.0
32989,KOR,2007,oil,1292.233,22.72,0.0
32990,KOR,2007,other_renewable,1.2,0.384,0.0
32991,KOR,2007,renewables,13.152,4.46,0.0
32992,KOR,2007,solar,0.19,0.07,0.0
32993,KOR,2007,wind,0.999,0.38,0.0
32994,KOR,2008,biofuel,2.059,0.65,0.0
32995,KOR,2008,coal,788.669,191.62,14.996
32996,KOR,2008,fossil,0.0,287.21,0.0
32997,KOR,2008,fossil_fuel,2394.28,0.0,0.0
32998,KOR,2008,gas,373.368,81.77,2.518
32999,KOR,2008,hydro,8.101,3.07,0.0
33000,KOR,2008,low_carbon,412.406,155.4,0.0
33001,KOR,2008,nuclear,398.306,150.96,0.0
33002,KOR,2008,oil,1232.243,13.82,0.0
33003,KOR,2008,other_renewable,2.041,0.653,0.0
33004,KOR,2008,renewables,14.101,4.44,0.0
33005,KOR,2008,solar,0.75,0.28,0.0
33006,KOR,2008,wind,1.15,0.44,0.0
33007,KOR,2009,biofuel,3.035,0.54,0.0
33008,KOR,2009,coal,819.013,210.42,13.623
33009,KOR,2009,fossil,0.0,300.07,0.0
33010,KOR,2009,fossil_fuel,2420.809,0.0,0.0
33011,KOR,2009,gas,354.915,71.3,5.802
33012,KOR,2009,hydro,7.384,2.81,0.0
33013,KOR,2009,low_carbon,403.238,152.38,0.0
33014,KOR,2009,nuclear,387.85,147.77,0.0
33015,KOR,2009,oil,1246.881,18.35,0.0
33016,KOR,2009,other_renewable,1.685,0.539,0.0
33017,KOR,2009,renewables,15.389,4.61,0.0
33018,KOR,2009,solar,1.486,0.57,0.0
33019,KOR,2009,wind,1.799,0.69,0.0
33020,KOR,2010,biofuel,4.152,0.42,0.0
33021,KOR,2010,coal,916.171,219.55,11.27
33022,KOR,2010,fossil,0.0,340.73,0.0
33023,KOR,2010,fossil_fuel,2640.333,0.0,0.0
33024,KOR,2010,gas,450.165,103.97,6.266
33025,KOR,2010,hydro,9.588,3.68,0.0
33026,KOR,2010,low_carbon,406.155,154.29,0.0
33027,KOR,2010,nuclear,386.968,148.6,0.0
33028,KOR,2010,oil,1273.998,17.21,0.0
33029,KOR,2010,other_renewable,1.305,0.418,0.0
33030,KOR,2010,renewables,19.187,5.69,0.0
33031,KOR,2010,solar,2.014,0.77,0.0
33032,KOR,2010,wind,2.127,0.82,0.0
33033,KOR,2011,biofuel,4.036,1.02,0.0
33034,KOR,2011,coal,1002.511,225.14,11.27
33035,KOR,2011,fossil,0.0,356.04,0.0
33036,KOR,2011,fossil_fuel,2773.87,0.0,0.0
33037,KOR,2011,gas,484.455,115.47,5.254
33038,KOR,2011,hydro,11.911,4.6,0.0
33039,KOR,2011,low_carbon,424.595,162.12,0.0
33040,KOR,2011,nuclear,400.837,154.72,0.0
33041,KOR,2011,oil,1286.905,15.43,0.0
33042,KOR,2011,other_renewable,3.185,1.019,0.0
33043,KOR,2011,renewables,23.758,7.4,0.0
33044,KOR,2011,solar,2.391,0.92,0.0
33045,KOR,2011,wind,2.235,0.86,0.0
33046,KOR,2012,biofuel,4.152,2.16,0.0
33047,KOR,2012,coal,961.528,224.16,10.959
33048,KOR,2012,fossil,0.0,372.7,0.0
33049,KOR,2012,fossil_fuel,2819.799,0.0,0.0
33050,KOR,2012,gas,525.286,128.46,5.061
33051,KOR,2012,hydro,10.229,3.97,0.0
33052,KOR,2012,low_carbon,413.819,158.5,0.0
